Schedule_ID,Train_ID,Train_Number,Station_Code,Station_Name,Arrival_Time,Departure_Time,Halt_Minutes,Day_Number,Distance_From_Source,Sequence_Number
3919,1419,13419,NR03,New Delhi Junction 3,18:18,18:22,11,6,1912,19
3920,1420,13420,NC02,Prayagraj Junction 2,21:29,21:32,10,7,1916,20
3921,1421,13421,NE01,Gorakhpur Junction 1,00:40,00:42,9,1,169,21
3922,1422,13422,NE08,Gorakhpur Junction 8,03:51,03:55,8,2,720,22
3923,1423,13423,NF07,Guwahati Junction 7,06:02,06:05,13,3,446,23
3924,1424,13424,NW06,Jaipur Junction 6,09:13,09:27,4,4,1143,24
3925,1425,13425,SC05,Secunderabad Junction 5,12:24,12:36,8,5,917,25
3926,1426,13426,SE04,Bilaspur Junction 4,15:35,15:47,2,6,1817,26
3927,1427,13427,SE03,Kolkata Junction 3,18:46,18:57,12,7,926,27
3928,1428,13428,SW02,Hubballi Junction 2,21:57,21:04,10,1,1412,28
3929,1429,13429,SR01,Chennai Junction 1,00:08,00:22,14,2,118,29
3930,1430,13430,SR08,Chennai Junction 8,03:19,03:23,15,3,853,30
3931,1431,13431,WC07,Jabalpur Junction 7,06:30,06:40,2,4,230,1
3932,1432,13432,WR06,Mumbai Junction 6,09:41,09:48,12,5,1699,2
3933,1433,13433,CR05,Mumbai Junction 5,12:52,12:06,4,6,444,3
3934,1434,13434,ER04,Kolkata Junction 4,15:03,15:12,9,7,80,4
3935,1435,13435,EC03,Hajipur Junction 3,18:14,18:22,14,1,360,5
3936,1436,13436,EC02,Bhubaneswar Junction 2,21:25,21:38,8,2,1153,6
3937,1437,13437,NR01,New Delhi Junction 1,00:36,00:46,11,3,1402,7
3938,1438,13438,NR08,New Delhi Junction 8,03:47,03:50,6,4,1859,8
3939,1439,13439,NC07,Prayagraj Junction 7,06:58,06:00,12,5,1145,9
3940,1440,13440,NE06,Gorakhpur Junction 6,09:09,09:12,3,6,2157,10
3941,1441,13441,NF05,Guwahati Junction 5,12:20,12:22,2,7,36,11
3942,1442,13442,NW04,Jaipur Junction 4,15:31,15:41,14,1,377,12
3943,1443,13443,SC03,Secunderabad Junction 3,18:42,18:55,12,2,505,13
3944,1444,13444,SE02,Bilaspur Junction 2,21:53,21:55,8,3,178,14
3945,1445,13445,SE01,Kolkata Junction 1,00:04,00:07,8,4,1794,15
3946,1446,13446,SE08,Kolkata Junction 8,03:15,03:30,10,5,608,16
3947,1447,13447,SW07,Hubballi Junction 7,06:26,06:32,10,6,381,17
3948,1448,13448,SR06,Chennai Junction 6,09:37,09:46,12,7,1852,18
3949,1449,13449,WC05,Jabalpur Junction 5,12:48,12:50,6,1,560,19
3950,1450,13450,WR04,Mumbai Junction 4,15:59,15:08,4,2,2091,20
3951,1451,13451,CR03,Mumbai Junction 3,18:10,18:24,6,3,895,21
3952,1452,13452,ER02,Kolkata Junction 2,21:21,21:29,2,4,1955,22
3953,1453,13453,EC01,Hajipur Junction 1,00:32,00:44,6,5,1204,23
3954,1454,13454,EC08,Hajipur Junction 8,03:43,03:50,5,6,669,24
3955,1455,13455,EC07,Bhubaneswar Junction 7,06:54,06:57,13,7,1440,25
3956,1456,13456,NR06,New Delhi Junction 6,09:05,09:20,2,1,1388,26
3957,1457,13457,NC05,Prayagraj Junction 5,12:16,12:25,10,2,2177,27
3958,1458,13458,NE04,Gorakhpur Junction 4,15:27,15:34,3,3,27,28
3959,1459,13459,NF03,Guwahati Junction 3,18:38,18:46,4,4,310,29
3960,1460,13460,NW02,Jaipur Junction 2,21:49,21:53,5,5,254,30
3961,1461,13461,SC01,Secunderabad Junction 1,00:00,00:08,11,6,636,1
3962,1462,13462,SC08,Secunderabad Junction 8,03:11,03:14,10,7,188,2
3963,1463,13463,SE07,Bilaspur Junction 7,06:22,06:34,7,1,901,3
3964,1464,13464,SE06,Kolkata Junction 6,09:33,09:38,5,2,320,4
3965,1465,13465,SW05,Hubballi Junction 5,12:44,12:53,4,3,1497,5
3966,1466,13466,SR04,Chennai Junction 4,15:55,15:00,9,4,1181,6
3967,1467,13467,WC03,Jabalpur Junction 3,18:06,18:16,12,5,1233,7
3968,1468,13468,WR02,Mumbai Junction 2,21:17,21:30,5,6,1653,8
3969,1469,13469,CR01,Mumbai Junction 1,00:28,00:34,10,7,1082,9
3970,1470,13470,CR08,Mumbai Junction 8,03:39,03:53,5,1,1143,10
3971,1471,13471,ER07,Kolkata Junction 7,06:50,06:54,10,2,81,11
3972,1472,13472,EC06,Hajipur Junction 6,09:01,09:08,2,3,720,12
3973,1473,13473,EC05,Bhubaneswar Junction 5,12:12,12:20,6,4,849,13
3974,1474,13474,NR04,New Delhi Junction 4,15:23,15:27,12,5,1752,14
3975,1475,13475,NC03,Prayagraj Junction 3,18:34,18:42,2,6,137,15
3976,1476,13476,NE02,Gorakhpur Junction 2,21:45,21:56,15,7,1901,16
3977,1477,13477,NF01,Guwahati Junction 1,00:56,00:03,8,1,358,17
3978,1478,13478,NF08,Guwahati Junction 8,03:07,03:09,12,2,942,18
3979,1479,13479,NW07,Jaipur Junction 7,06:18,06:26,6,3,688,19
3980,1480,13480,SC06,Secunderabad Junction 6,09:29,09:44,13,4,1520,20
3981,1481,13481,SE05,Bilaspur Junction 5,12:40,12:47,12,5,746,21
3982,1482,13482,SE04,Kolkata Junction 4,15:51,15:00,4,6,1560,22
3983,1483,13483,SW03,Hubballi Junction 3,18:02,18:04,12,7,1328,23
3984,1484,13484,SR02,Chennai Junction 2,21:13,21:15,9,1,489,24
3985,1485,13485,WC01,Jabalpur Junction 1,00:24,00:32,2,2,1587,25
3986,1486,13486,WC08,Jabalpur Junction 8,03:35,03:44,7,3,1926,26
3987,1487,13487,WR07,Mumbai Junction 7,06:46,06:57,10,4,323,27
3988,1488,13488,CR06,Mumbai Junction 6,09:57,09:06,11,5,2037,28
3989,1489,13489,ER05,Kolkata Junction 5,12:08,12:18,4,6,1491,29
3990,1490,13490,EC04,Hajipur Junction 4,15:19,15:22,6,7,2018,30
3991,1491,13491,EC03,Bhubaneswar Junction 3,18:30,18:43,14,1,775,1
3992,1492,13492,NR02,New Delhi Junction 2,21:41,21:52,11,2,541,2
3993,1493,13493,NC01,Prayagraj Junction 1,00:52,00:07,15,3,242,3
3994,1494,13494,NC08,Prayagraj Junction 8,03:03,03:15,8,4,1482,4
3995,1495,13495,NE07,Gorakhpur Junction 7,06:14,06:23,5,5,211,5
3996,1496,13496,NF06,Guwahati Junction 6,09:25,09:34,13,6,1809,6
3997,1497,13497,NW05,Jaipur Junction 5,12:36,12:41,14,7,783,7
3998,1498,13498,SC04,Secunderabad Junction 4,15:47,15:56,6,1,1150,8
3999,1499,13499,SE03,Bilaspur Junction 3,18:58,18:07,11,2,1038,9
4000,1500,13500,SE02,Kolkata Junction 2,21:09,21:18,11,3,918,10
4001,1501,13501,SW01,Hubballi Junction 1,00:20,00:29,3,4,1913,11
4002,1502,13502,SW08,Hubballi Junction 8,03:31,03:34,14,5,1672,12
4003,1503,13503,SR07,Chennai Junction 7,06:42,06:57,2,6,477,13
4004,1504,13504,WC06,Jabalpur Junction 6,09:53,09:55,7,7,1990,14
4005,1505,13505,WR05,Mumbai Junction 5,12:04,12:16,11,1,1866,15
4006,1506,13506,CR04,Mumbai Junction 4,15:15,15:17,13,2,686,16
4007,1507,13507,ER03,Kolkata Junction 3,18:26,18:37,12,3,1508,17
4008,1508,13508,EC02,Hajipur Junction 2,21:37,21:44,10,4,1031,18
4009,1509,13509,EC01,Bhubaneswar Junction 1,00:48,00:58,8,5,866,19
4010,1510,13510,EC08,Bhubaneswar Junction 8,03:59,03:03,7,6,1587,20
4011,1511,13511,NR07,New Delhi Junction 7,06:10,06:24,3,7,402,21
4012,1512,13512,NC06,Prayagraj Junction 6,09:21,09:30,11,1,373,22
4013,1513,13513,NE05,Gorakhpur Junction 5,12:32,12:38,2,2,115,23
4014,1514,13514,NF04,Guwahati Junction 4,15:43,15:47,12,3,1912,24
4015,1515,13515,NW03,Jaipur Junction 3,18:54,18:02,4,4,2027,25
4016,1516,13516,SC02,Secunderabad Junction 2,21:05,21:10,4,5,303,26
4017,1517,13517,SE01,Bilaspur Junction 1,00:16,00:22,12,6,873,27
4018,1518,13518,SE08,Bilaspur Junction 8,03:27,03:35,6,7,2075,28
4019,1519,13519,SE07,Kolkata Junction 7,06:38,06:49,11,1,962,29
4020,1520,13520,SW06,Hubballi Junction 6,09:49,09:58,14,2,1444,30
4021,1521,13521,SR05,Chennai Junction 5,12:00,12:13,2,3,1891,1
4022,1522,13522,WC04,Jabalpur Junction 4,15:11,15:26,11,4,2104,2
4023,1523,13523,WR03,Mumbai Junction 3,18:22,18:31,5,5,1333,3
4024,1524,13524,CR02,Mumbai Junction 2,21:33,21:43,4,6,444,4
4025,1525,13525,ER01,Kolkata Junction 1,00:44,00:50,9,7,325,5
4026,1526,13526,ER08,Kolkata Junction 8,03:55,03:07,3,1,2067,6
4027,1527,13527,EC07,Hajipur Junction 7,06:06,06:17,6,2,819,7
4028,1528,13528,EC06,Bhubaneswar Junction 6,09:17,09:28,3,3,1576,8
4029,1529,13529,NR05,New Delhi Junction 5,12:28,12:37,5,4,1974,9
4030,1530,13530,NC04,Prayagraj Junction 4,15:39,15:49,4,5,1441,10
4031,1531,13531,NE03,Gorakhpur Junction 3,18:50,18:57,12,6,1082,11
4032,1532,13532,NF02,Guwahati Junction 2,21:01,21:16,14,7,88,12
4033,1533,13533,NW01,Jaipur Junction 1,00:12,00:19,4,1,990,13
4034,1534,13534,NW08,Jaipur Junction 8,03:23,03:27,9,2,339,14
4035,1535,13535,SC07,Secunderabad Junction 7,06:34,06:44,8,3,2184,15
4036,1536,13536,SE06,Bilaspur Junction 6,09:45,09:59,10,4,987,16
4037,1537,13537,SE05,Kolkata Junction 5,12:56,12:08,11,5,306,17
4038,1538,13538,SW04,Hubballi Junction 4,15:07,15:14,15,6,703,18
4039,1539,13539,SR03,Chennai Junction 3,18:18,18:20,13,7,2052,19
4040,1540,13540,WC02,Jabalpur Junction 2,21:29,21:40,10,1,771,20
4041,1541,13541,WR01,Mumbai Junction 1,00:40,00:47,14,2,1887,21
4042,1542,13542,WR08,Mumbai Junction 8,03:51,03:59,6,3,414,22
4043,1543,13543,CR07,Mumbai Junction 7,06:02,06:04,8,4,1218,23
4044,1544,13544,ER06,Kolkata Junction 6,09:13,09:24,13,5,807,24
4045,1545,13545,EC05,Hajipur Junction 5,12:24,12:28,13,6,1677,25
4046,1546,13546,EC04,Bhubaneswar Junction 4,15:35,15:44,2,7,1029,26
4047,1547,13547,NR03,New Delhi Junction 3,18:46,18:56,14,1,1118,27
4048,1548,13548,NC02,Prayagraj Junction 2,21:57,21:05,7,2,911,28
4049,1549,13549,NE01,Gorakhpur Junction 1,00:08,00:10,3,3,1663,29
4050,1550,13550,NE08,Gorakhpur Junction 8,03:19,03:26,13,4,873,30
4051,1551,13551,NF07,Guwahati Junction 7,06:30,06:45,4,5,413,1
4052,1552,13552,NW06,Jaipur Junction 6,09:41,09:51,13,6,316,2
4053,1553,13553,SC05,Secunderabad Junction 5,12:52,12:01,5,7,1621,3
4054,1554,13554,SE04,Bilaspur Junction 4,15:03,15:12,11,1,591,4
4055,1555,13555,SE03,Kolkata Junction 3,18:14,18:20,10,2,776,5
4056,1556,13556,SW02,Hubballi Junction 2,21:25,21:36,4,3,662,6
4057,1557,13557,SR01,Chennai Junction 1,00:36,00:39,3,4,577,7
4058,1558,13558,SR08,Chennai Junction 8,03:47,03:55,4,5,204,8
4059,1559,13559,WC07,Jabalpur Junction 7,06:58,06:12,9,6,1574,9
4060,1560,13560,WR06,Mumbai Junction 6,09:09,09:21,3,7,1364,10
4061,1561,13561,CR05,Mumbai Junction 5,12:20,12:34,8,1,1896,11
4062,1562,13562,ER04,Kolkata Junction 4,15:31,15:46,9,2,223,12
4063,1563,13563,EC03,Hajipur Junction 3,18:42,18:52,14,3,1274,13
4064,1564,13564,EC02,Bhubaneswar Junction 2,21:53,21:06,9,4,923,14
4065,1565,13565,NR01,New Delhi Junction 1,00:04,00:19,4,5,984,15
4066,1566,13566,NR08,New Delhi Junction 8,03:15,03:19,11,6,2027,16
4067,1567,13567,NC07,Prayagraj Junction 7,06:26,06:41,5,7,1600,17
4068,1568,13568,NE06,Gorakhpur Junction 6,09:37,09:51,13,1,1107,18
4069,1569,13569,NF05,Guwahati Junction 5,12:48,12:52,8,2,1707,19
4070,1570,13570,NW04,Jaipur Junction 4,15:59,15:09,7,3,473,20
4071,1571,13571,SC03,Secunderabad Junction 3,18:10,18:21,7,4,1038,21
4072,1572,13572,SE02,Bilaspur Junction 2,21:21,21:36,2,5,524,22
4073,1573,13573,SE01,Kolkata Junction 1,00:32,00:46,14,6,665,23
4074,1574,13574,SE08,Kolkata Junction 8,03:43,03:58,4,7,114,24
4075,1575,13575,SW07,Hubballi Junction 7,06:54,06:00,9,1,13,25
4076,1576,13576,SR06,Chennai Junction 6,09:05,09:09,13,2,1367,26
4077,1577,13577,WC05,Jabalpur Junction 5,12:16,12:26,15,3,502,27
4078,1578,13578,WR04,Mumbai Junction 4,15:27,15:41,6,4,2034,28
4079,1579,13579,CR03,Mumbai Junction 3,18:38,18:50,4,5,460,29
4080,1580,13580,ER02,Kolkata Junction 2,21:49,21:58,9,6,516,30
4081,1581,13581,EC01,Hajipur Junction 1,00:00,00:05,14,7,1658,1
4082,1582,13582,EC08,Hajipur Junction 8,03:11,03:15,12,1,338,2
4083,1583,13583,EC07,Bhubaneswar Junction 7,06:22,06:30,2,2,1428,3
4084,1584,13584,NR06,New Delhi Junction 6,09:33,09:37,5,3,417,4
4085,1585,13585,NC05,Prayagraj Junction 5,12:44,12:48,3,4,1219,5
4086,1586,13586,NE04,Gorakhpur Junction 4,15:55,15:09,6,5,1715,6
4087,1587,13587,NF03,Guwahati Junction 3,18:06,18:15,5,6,135,7
4088,1588,13588,NW02,Jaipur Junction 2,21:17,21:29,2,7,928,8
4089,1589,13589,SC01,Secunderabad Junction 1,00:28,00:30,12,1,2177,9
4090,1590,13590,SC08,Secunderabad Junction 8,03:39,03:45,6,2,1242,10
4091,1591,13591,SE07,Bilaspur Junction 7,06:50,06:59,7,3,804,11
4092,1592,13592,SE06,Kolkata Junction 6,09:01,09:05,5,4,1288,12
4093,1593,13593,SW05,Hubballi Junction 5,12:12,12:24,12,5,1136,13
4094,1594,13594,SR04,Chennai Junction 4,15:23,15:35,10,6,783,14
4095,1595,13595,WC03,Jabalpur Junction 3,18:34,18:40,9,7,676,15
4096,1596,13596,WR02,Mumbai Junction 2,21:45,21:57,4,1,119,16
4097,1597,13597,CR01,Mumbai Junction 1,00:56,00:04,3,2,421,17
4098,1598,13598,CR08,Mumbai Junction 8,03:07,03:14,2,3,491,18
4099,1599,13599,ER07,Kolkata Junction 7,06:18,06:27,7,4,1971,19
4100,1600,13600,EC06,Hajipur Junction 6,09:29,09:32,12,5,1302,20
4101,1601,13601,EC05,Bhubaneswar Junction 5,12:40,12:51,11,6,115,21
4102,1602,13602,NR04,New Delhi Junction 4,15:51,15:04,6,7,1431,22
4103,1603,13603,NC03,Prayagraj Junction 3,18:02,18:08,7,1,1540,23
4104,1604,13604,NE02,Gorakhpur Junction 2,21:13,21:28,14,2,1597,24
4105,1605,13605,NF01,Guwahati Junction 1,00:24,00:33,9,3,2124,25
4106,1606,13606,NF08,Guwahati Junction 8,03:35,03:39,15,4,1427,26
4107,1607,13607,NW07,Jaipur Junction 7,06:46,06:56,10,5,1787,27
4108,1608,13608,SC06,Secunderabad Junction 6,09:57,09:08,3,6,1718,28
4109,1609,13609,SE05,Bilaspur Junction 5,12:08,12:20,14,7,2060,29
4110,1610,13610,SE04,Kolkata Junction 4,15:19,15:34,2,1,1386,30
4111,1611,13611,SW03,Hubballi Junction 3,18:30,18:45,15,2,1208,1
4112,1612,13612,SR02,Chennai Junction 2,21:41,21:55,14,3,5,2
4113,1613,13613,WC01,Jabalpur Junction 1,00:52,00:06,10,4,1262,3
4114,1614,13614,WC08,Jabalpur Junction 8,03:03,03:07,14,5,649,4
4115,1615,13615,WR07,Mumbai Junction 7,06:14,06:21,6,6,2133,5
4116,1616,13616,CR06,Mumbai Junction 6,09:25,09:33,3,7,23,6
4117,1617,13617,ER05,Kolkata Junction 5,12:36,12:51,5,1,1695,7
4118,1618,13618,EC04,Hajipur Junction 4,15:47,15:49,14,2,1431,8
4119,1619,13619,EC03,Bhubaneswar Junction 3,18:58,18:03,14,3,655,9
4120,1620,13620,NR02,New Delhi Junction 2,21:09,21:24,10,4,986,10
4121,1621,13621,NC01,Prayagraj Junction 1,00:20,00:22,5,5,128,11
4122,1622,13622,NC08,Prayagraj Junction 8,03:31,03:44,3,6,248,12
4123,1623,13623,NE07,Gorakhpur Junction 7,06:42,06:45,15,7,2135,13
4124,1624,13624,NF06,Guwahati Junction 6,09:53,09:05,3,1,1108,14
4125,1625,13625,NW05,Jaipur Junction 5,12:04,12:19,3,2,1745,15
4126,1626,13626,SC04,Secunderabad Junction 4,15:15,15:17,13,3,1197,16
4127,1627,13627,SE03,Bilaspur Junction 3,18:26,18:40,7,4,1727,17
4128,1628,13628,SE02,Kolkata Junction 2,21:37,21:50,6,5,1413,18
4129,1629,13629,SW01,Hubballi Junction 1,00:48,00:56,8,6,1759,19
4130,1630,13630,SW08,Hubballi Junction 8,03:59,03:04,3,7,1056,20
4131,1631,13631,SR07,Chennai Junction 7,06:10,06:23,4,1,748,21
4132,1632,13632,WC06,Jabalpur Junction 6,09:21,09:32,8,2,1332,22
4133,1633,13633,WR05,Mumbai Junction 5,12:32,12:41,13,3,1925,23
4134,1634,13634,CR04,Mumbai Junction 4,15:43,15:51,8,4,613,24
4135,1635,13635,ER03,Kolkata Junction 3,18:54,18:02,13,5,1103,25
4136,1636,13636,EC02,Hajipur Junction 2,21:05,21:16,7,6,1554,26
4137,1637,13637,EC01,Bhubaneswar Junction 1,00:16,00:27,9,7,2055,27
4138,1638,13638,EC08,Bhubaneswar Junction 8,03:27,03:41,4,1,501,28
4139,1639,13639,NR07,New Delhi Junction 7,06:38,06:53,7,2,682,29
4140,1640,13640,NC06,Prayagraj Junction 6,09:49,09:02,10,3,292,30
4141,1641,13641,NE05,Gorakhpur Junction 5,12:00,12:03,13,4,1682,1
4142,1642,13642,NF04,Guwahati Junction 4,15:11,15:17,14,5,276,2
4143,1643,13643,NW03,Jaipur Junction 3,18:22,18:36,3,6,1399,3
4144,1644,13644,SC02,Secunderabad Junction 2,21:33,21:46,10,7,1712,4
4145,1645,13645,SE01,Bilaspur Junction 1,00:44,00:50,6,1,585,5
4146,1646,13646,SE08,Bilaspur Junction 8,03:55,03:58,5,2,543,6
4147,1647,13647,SE07,Kolkata Junction 7,06:06,06:18,4,3,365,7
4148,1648,13648,SW06,Hubballi Junction 6,09:17,09:29,9,4,474,8
4149,1649,13649,SR05,Chennai Junction 5,12:28,12:39,5,5,1728,9
4150,1650,13650,WC04,Jabalpur Junction 4,15:39,15:41,10,6,1313,10
4151,1651,13651,WR03,Mumbai Junction 3,18:50,18:57,11,7,835,11
4152,1652,13652,CR02,Mumbai Junction 2,21:01,21:12,5,1,1250,12
4153,1653,13653,ER01,Kolkata Junction 1,00:12,00:24,15,2,792,13
4154,1654,13654,ER08,Kolkata Junction 8,03:23,03:31,8,3,1892,14
4155,1655,13655,EC07,Hajipur Junction 7,06:34,06:49,11,4,1808,15
4156,1656,13656,EC06,Bhubaneswar Junction 6,09:45,09:48,12,5,1782,16
4157,1657,13657,NR05,New Delhi Junction 5,12:56,12:08,10,6,1979,17
4158,1658,13658,NC04,Prayagraj Junction 4,15:07,15:18,13,7,396,18
4159,1659,13659,NE03,Gorakhpur Junction 3,18:18,18:29,8,1,1910,19
4160,1660,13660,NF02,Guwahati Junction 2,21:29,21:43,13,2,473,20
4161,1661,13661,NW01,Jaipur Junction 1,00:40,00:48,2,3,2155,21
4162,1662,13662,NW08,Jaipur Junction 8,03:51,03:56,10,4,1072,22
4163,1663,13663,SC07,Secunderabad Junction 7,06:02,06:16,13,5,1709,23
4164,1664,13664,SE06,Bilaspur Junction 6,09:13,09:24,3,6,2021,24
4165,1665,13665,SE05,Kolkata Junction 5,12:24,12:26,8,7,834,25
4166,1666,13666,SW04,Hubballi Junction 4,15:35,15:42,15,1,509,26
4167,1667,13667,SR03,Chennai Junction 3,18:46,18:56,5,2,2005,27
4168,1668,13668,WC02,Jabalpur Junction 2,21:57,21:09,7,3,176,28
4169,1669,13669,WR01,Mumbai Junction 1,00:08,00:12,5,4,893,29
4170,1670,13670,WR08,Mumbai Junction 8,03:19,03:33,3,5,1269,30
4171,1671,13671,CR07,Mumbai Junction 7,06:30,06:36,2,6,1362,1
4172,1672,13672,ER06,Kolkata Junction 6,09:41,09:52,15,7,1114,2
4173,1673,13673,EC05,Hajipur Junction 5,12:52,12:58,13,1,544,3
4174,1674,13674,EC04,Bhubaneswar Junction 4,15:03,15:14,15,2,9,4
4175,1675,13675,NR03,New Delhi Junction 3,18:14,18:28,4,3,1059,5
4176,1676,13676,NC02,Prayagraj Junction 2,21:25,21:30,4,4,1544,6
4177,1677,13677,NE01,Gorakhpur Junction 1,00:36,00:44,9,5,1063,7
4178,1678,13678,NE08,Gorakhpur Junction 8,03:47,03:59,15,6,1128,8
4179,1679,13679,NF07,Guwahati Junction 7,06:58,06:02,6,7,1091,9
4180,1680,13680,NW06,Jaipur Junction 6,09:09,09:12,5,1,445,10
4181,1681,13681,SC05,Secunderabad Junction 5,12:20,12:35,7,2,1933,11
4182,1682,13682,SE04,Bilaspur Junction 4,15:31,15:40,9,3,2065,12
4183,1683,13683,SE03,Kolkata Junction 3,18:42,18:53,5,4,619,13
4184,1684,13684,SW02,Hubballi Junction 2,21:53,21:04,2,5,335,14
4185,1685,13685,SR01,Chennai Junction 1,00:04,00:07,11,6,970,15
4186,1686,13686,SR08,Chennai Junction 8,03:15,03:17,12,7,1443,16
4187,1687,13687,WC07,Jabalpur Junction 7,06:26,06:38,4,1,1924,17
4188,1688,13688,WR06,Mumbai Junction 6,09:37,09:41,9,2,1229,18
4189,1689,13689,CR05,Mumbai Junction 5,12:48,12:53,7,3,114,19
4190,1690,13690,ER04,Kolkata Junction 4,15:59,15:07,11,4,679,20
4191,1691,13691,EC03,Hajipur Junction 3,18:10,18:19,15,5,516,21
4192,1692,13692,EC02,Bhubaneswar Junction 2,21:21,21:27,3,6,1192,22
4193,1693,13693,NR01,New Delhi Junction 1,00:32,00:36,13,7,640,23
4194,1694,13694,NR08,New Delhi Junction 8,03:43,03:54,4,1,710,24
4195,1695,13695,NC07,Prayagraj Junction 7,06:54,06:58,9,2,61,25
4196,1696,13696,NE06,Gorakhpur Junction 6,09:05,09:08,9,3,1200,26
4197,1697,13697,NF05,Guwahati Junction 5,12:16,12:22,8,4,916,27
4198,1698,13698,NW04,Jaipur Junction 4,15:27,15:39,8,5,1865,28
4199,1699,13699,SC03,Secunderabad Junction 3,18:38,18:43,4,6,888,29
4200,1700,13700,SE02,Bilaspur Junction 2,21:49,21:52,11,7,859,30
4201,1701,13701,SE01,Kolkata Junction 1,00:00,00:07,9,1,180,1
4202,1702,13702,SE08,Kolkata Junction 8,03:11,03:18,15,2,1382,2
4203,1703,13703,SW07,Hubballi Junction 7,06:22,06:32,9,3,1031,3
4204,1704,13704,SR06,Chennai Junction 6,09:33,09:48,15,4,900,4
4205,1705,13705,WC05,Jabalpur Junction 5,12:44,12:58,3,5,703,5
4206,1706,13706,WR04,Mumbai Junction 4,15:55,15:01,11,6,1332,6
4207,1707,13707,CR03,Mumbai Junction 3,18:06,18:14,5,7,1115,7
4208,1708,13708,ER02,Kolkata Junction 2,21:17,21:22,8,1,747,8
4209,1709,13709,EC01,Hajipur Junction 1,00:28,00:42,12,2,385,9
4210,1710,13710,EC08,Hajipur Junction 8,03:39,03:54,11,3,770,10
4211,1711,13711,EC07,Bhubaneswar Junction 7,06:50,06:59,4,4,103,11
4212,1712,13712,NR06,New Delhi Junction 6,09:01,09:08,12,5,774,12
4213,1713,13713,NC05,Prayagraj Junction 5,12:12,12:19,15,6,2171,13
4214,1714,13714,NE04,Gorakhpur Junction 4,15:23,15:31,2,7,1494,14
4215,1715,13715,NF03,Guwahati Junction 3,18:34,18:46,14,1,2085,15
4216,1716,13716,NW02,Jaipur Junction 2,21:45,21:55,3,2,548,16
4217,1717,13717,SC01,Secunderabad Junction 1,00:56,00:08,10,3,959,17
4218,1718,13718,SC08,Secunderabad Junction 8,03:07,03:14,11,4,929,18
4219,1719,13719,SE07,Bilaspur Junction 7,06:18,06:22,15,5,768,19
4220,1720,13720,SE06,Kolkata Junction 6,09:29,09:34,2,6,1031,20
4221,1721,13721,SW05,Hubballi Junction 5,12:40,12:55,4,7,538,21
4222,1722,13722,SR04,Chennai Junction 4,15:51,15:55,3,1,1327,22
4223,1723,13723,WC03,Jabalpur Junction 3,18:02,18:08,12,2,881,23
4224,1724,13724,WR02,Mumbai Junction 2,21:13,21:23,3,3,724,24
4225,1725,13725,CR01,Mumbai Junction 1,00:24,00:31,2,4,922,25
4226,1726,13726,CR08,Mumbai Junction 8,03:35,03:43,7,5,1109,26
4227,1727,13727,ER07,Kolkata Junction 7,06:46,06:59,12,6,31,27
4228,1728,13728,EC06,Hajipur Junction 6,09:57,09:07,14,7,1916,28
4229,1729,13729,EC05,Bhubaneswar Junction 5,12:08,12:14,12,1,1762,29
4230,1730,13730,NR04,New Delhi Junction 4,15:19,15:26,14,2,1390,30
4231,1731,13731,NC03,Prayagraj Junction 3,18:30,18:42,12,3,1718,1
4232,1732,13732,NE02,Gorakhpur Junction 2,21:41,21:56,14,4,929,2
4233,1733,13733,NF01,Guwahati Junction 1,00:52,00:01,11,5,1884,3
4234,1734,13734,NF08,Guwahati Junction 8,03:03,03:10,6,6,1623,4
4235,1735,13735,NW07,Jaipur Junction 7,06:14,06:29,14,7,325,5
4236,1736,13736,SC06,Secunderabad Junction 6,09:25,09:39,13,1,345,6
4237,1737,13737,SE05,Bilaspur Junction 5,12:36,12:38,4,2,2044,7
4238,1738,13738,SE04,Kolkata Junction 4,15:47,15:59,10,3,1388,8
4239,1739,13739,SW03,Hubballi Junction 3,18:58,18:05,14,4,343,9
4240,1740,13740,SR02,Chennai Junction 2,21:09,21:15,4,5,1865,10
4241,1741,13741,WC01,Jabalpur Junction 1,00:20,00:29,11,6,2022,11
4242,1742,13742,WC08,Jabalpur Junction 8,03:31,03:35,15,7,278,12
4243,1743,13743,WR07,Mumbai Junction 7,06:42,06:54,11,1,1815,13
4244,1744,13744,CR06,Mumbai Junction 6,09:53,09:57,15,2,1747,14
4245,1745,13745,ER05,Kolkata Junction 5,12:04,12:07,9,3,1797,15
4246,1746,13746,EC04,Hajipur Junction 4,15:15,15:23,7,4,606,16
4247,1747,13747,EC03,Bhubaneswar Junction 3,18:26,18:35,15,5,1336,17
4248,1748,13748,NR02,New Delhi Junction 2,21:37,21:49,12,6,1711,18
4249,1749,13749,NC01,Prayagraj Junction 1,00:48,00:55,12,7,721,19
4250,1750,13750,NC08,Prayagraj Junction 8,03:59,03:09,6,1,2067,20
4251,1751,13751,NE07,Gorakhpur Junction 7,06:10,06:22,10,2,993,21
4252,1752,13752,NF06,Guwahati Junction 6,09:21,09:30,12,3,602,22
4253,1753,13753,NW05,Jaipur Junction 5,12:32,12:45,5,4,311,23
4254,1754,13754,SC04,Secunderabad Junction 4,15:43,15:55,11,5,736,24
4255,1755,13755,SE03,Bilaspur Junction 3,18:54,18:05,12,6,1733,25
4256,1756,13756,SE02,Kolkata Junction 2,21:05,21:20,13,7,966,26
4257,1757,13757,SW01,Hubballi Junction 1,00:16,00:21,3,1,1262,27
